slug;school_id;korpus_id;walk_min;walk_m
tolbukhina-3;osm-640-shkola-koreyskogo-posolstva;osm-640-shkola-koreyskogo-posolstva-1;6;415
tolbukhina-3;osm-430-shkola-589;osm-430-shkola-589-1;6;443
tolbukhina-3;osm-165-shkola-809;osm-165-shkola-809-1;8;600
tolbukhina-3;shkola-1400;shkola-1400-1;14;1013
tolbukhina-3;osm-120-shkola-714;osm-120-shkola-714-1;15;1088
tolbukhina-3;shkola-384;shkola-384-1;15;1155
tolbukhina-3;osm-25-shkola-65;osm-25-shkola-65-1;18;1352
tolbukhina-3;shkola-1195-im-p-i-merenkova;shkola-1195-im-p-i-merenkova-2;20;1534
tolbukhina-3;lomonosovskaya-shkola;lomonosovskaya-shkola-3;23;1703
tolbukhina-3;osm-26-shkola-587;osm-26-shkola-587-1;29;2196
tophills;osm-558-shkola-541;osm-558-shkola-541-1;4;309
tophills;osm-588-shkola-568;osm-588-shkola-568-1;5;393
tophills;osm-330-spetsshkola-1111;osm-330-spetsshkola-1111-1;8;613
tophills;osm-617-shkola-522;osm-617-shkola-522-1;10;776
tophills;osm-664-internat-56;osm-664-internat-56-1;11;860
tophills;shkola-626-im-n-i-sats;shkola-626-im-n-i-sats-1;13;1006
tophills;shkola-45-im-l-i-milgrama;shkola-45-im-l-i-milgrama-3;15;1148
tophills;shkola-1450-olimp;shkola-1450-olimp-4;16;1216
tophills;osm-603-shkola-517;osm-603-shkola-517-1;17;1282
tophills;osm-502-tsentr-obrazovaniya-628;osm-502-tsentr-obrazovaniya-628-1;18;1331
tophills;osm-12-internat-72;osm-12-internat-72-1;22;1669
tophills;shkola-625;shkola-625-2;25;1910
tophills;osm-112-litsey-im-sofi-nyuberg;osm-112-litsey-im-sofi-nyuberg-1;26;1914
tophills;osm-111-shkola-1280;osm-111-shkola-1280-1;26;1925
tophills;akademicheskaya-shkola-1534;akademicheskaya-shkola-1534-4;26;1936
tophills;osm-185-internat-73;osm-185-internat-73-1;27;2024
tophills;shkola-1279-evrika;shkola-1279-evrika-2;28;2074
tophills;osm-39-shkola-370;osm-39-shkola-370-1;28;2136
tophills;osm-500-shkola-im-hinksona;osm-500-shkola-im-hinksona-1;29;2141
tophills;osm-70-shkola-internat-61;osm-70-shkola-internat-61-1;29;2144
tophills;shkola-630-im-g-p-kravchenko;shkola-630-im-g-p-kravchenko-5;29;2195
tophills;osm-60-spetsialnaya-shkola-3;osm-60-spetsialnaya-shkola-3-1;29;2202
turgenev;osm-114-shkola-vuz-sovremennoe-obrazov;osm-114-shkola-vuz-sovremennoe-obrazov-1;1;109
turgenev;pushkinskaya-shkola-1500;pushkinskaya-shkola-1500-2;4;305
turgenev;shkola-1284;shkola-1284-1;4;329
turgenev;shkola-algoritm;shkola-algoritm-1;10;744
turgenev;osm-636-frantsuzskiy-litsey-im-a-dyuma;osm-636-frantsuzskiy-litsey-im-a-dyuma-1;12;915
turgenev;shkola-2054;shkola-2054-1;14;1034
turgenev;osm-554-chastnaya-shkola-bnot-menahem;osm-554-chastnaya-shkola-bnot-menahem-1;14;1037
turgenev;litsey-niu-vshe;litsey-niu-vshe-2;15;1104
turgenev;shkola-2107;shkola-2107-5;17;1305
turgenev;osm-601-shkola-1621-drevo-zhizni;osm-601-shkola-1621-drevo-zhizni-1;18;1383
turgenev;shkola-pokrovskiy-kvartal;shkola-pokrovskiy-kvartal-6;20;1483
turgenev;osm-43-russkaya-klassicheskaya-gimnaz;osm-43-russkaya-klassicheskaya-gimnaz-1;21;1552
turgenev;inzhenernaya-shkola-1581;inzhenernaya-shkola-1581-1;22;1673
turgenev;osm-368-svyato-vladimirskaya-shkola;osm-368-svyato-vladimirskaya-shkola-1;29;2170
turgenev;shkola-1501;shkola-1501-1;29;2193
turgenev;osm-92-shkolnoe-otdelenie-22-litseya-;osm-92-shkolnoe-otdelenie-22-litseya--1;30;2241
twelve;shkola-1450-olimp;shkola-1450-olimp-4;7;557
twelve;osm-502-tsentr-obrazovaniya-628;osm-502-tsentr-obrazovaniya-628-1;14;1041
twelve;osm-12-internat-72;osm-12-internat-72-1;14;1059
twelve;osm-97-litsey-504;osm-97-litsey-504-1;14;1075
twelve;shkola-507;shkola-507-2;16;1179
twelve;osm-558-shkola-541;osm-558-shkola-541-1;18;1332
twelve;osm-185-internat-73;osm-185-internat-73-1;20;1491
twelve;osm-330-spetsshkola-1111;osm-330-spetsshkola-1111-1;24;1774
twelve;osm-588-shkola-568;osm-588-shkola-568-1;24;1803
twelve;shkola-1279-evrika;shkola-1279-evrika-2;24;1803
twelve;osm-664-internat-56;osm-664-internat-56-1;25;1901
twelve;osm-103-shkola-730;osm-103-shkola-730-1;27;2007
twelve;osm-603-shkola-517;osm-603-shkola-517-1;28;2111
twelve;osm-476-shkola-vybor;osm-476-shkola-vybor-1;30;2244
u-poklonnoy-gory;osm-326-shkola-1232;osm-326-shkola-1232-1;7;496
u-poklonnoy-gory;shkola-67;shkola-67-4;10;766
u-poklonnoy-gory;osm-157-shkola-1465-imeni-admirala-n;osm-157-shkola-1465-imeni-admirala-n-3;10;775
u-poklonnoy-gory;shkola-56-imeni-akademika-v-a-legasova;shkola-56-imeni-akademika-v-a-legasova-1;13;940
u-poklonnoy-gory;shkola-tehnologii-obucheniya;shkola-tehnologii-obucheniya-1;15;1142
u-poklonnoy-gory;osm-616-shkola-pri-posolstve-indii;osm-616-shkola-pri-posolstve-indii-1;27;2046
u2;shkola-1551;shkola-1551-4;9;668
u2;shkola-830;shkola-830-3;14;1028
u2;shkola-1285;shkola-1285-3;17;1250
ultima-siti;shkola-1524;shkola-1524-3;11;849
ultima-siti;osm-234-shkola-519;osm-234-shkola-519-1;21;1550
ultima-siti;osm-156-shkola-773;osm-156-shkola-773-1;21;1579
ultima-siti;osm-155-gbou-shkola-1256;osm-155-gbou-shkola-1256-1;21;1607
ultima-siti;shkola-im-i-s-polbina;shkola-im-i-s-polbina-1;27;2042
uno-gorbunova;osm-430-shkola-589;osm-430-shkola-589-1;15;1091
uno-gorbunova;osm-23-shkola-800;osm-23-shkola-800-1;16;1167
uno-gorbunova;osm-640-shkola-koreyskogo-posolstva;osm-640-shkola-koreyskogo-posolstva-1;23;1701
uno-gorbunova;osm-165-shkola-809;osm-165-shkola-809-1;25;1886
uno-gorbunova;osm-651-nemchinovskiy-litsey;osm-651-nemchinovskiy-litsey-1;25;1908
uno-gorbunova;osm-120-shkola-714;osm-120-shkola-714-1;26;1965
uno-sokolinaya-gora;shkola-429-sokolinaya-gora;shkola-429-sokolinaya-gora-2;10;727
uno-sokolinaya-gora;osm-258-shkola-1301-im;osm-258-shkola-1301-im-2;14;1047
uno-sokolinaya-gora;osm-28-shkola-77;osm-28-shkola-77-1;14;1048
uno-sokolinaya-gora;osm-90-internat-53;osm-90-internat-53-1;22;1643
uno-sokolinaya-gora;shkola-1362;shkola-1362-2;29;2205
usacheva-22;shkola-1535;shkola-1535-1;5;405
usacheva-22;osm-30-filippovskaya-shkola;osm-30-filippovskaya-shkola-1;7;527
usacheva-22;osm-498-shkola-54;osm-498-shkola-54-1;8;589
usacheva-22;osm-195-shkola-45;osm-195-shkola-45-1;10;774
usacheva-22;pyatdesyat-sedmaya-shkola;pyatdesyat-sedmaya-shkola-1;13;939
usacheva-22;shkola-171;shkola-171-1;16;1167
usacheva-22;meditsinskiy-sechenovskiy-preduniversariy;meditsinskiy-sechenovskiy-preduniversariy-1;16;1219
usacheva-22;osm-528-spetsshkola-30;osm-528-spetsshkola-30-1;19;1394
usacheva-22;chastnaya-shkola-zolotoe-sechenie;chastnaya-shkola-zolotoe-sechenie-1;22;1625
usacheva-22;shkola-1253;shkola-1253-1;22;1630
usacheva-22;osm-33-shkola-viktoriya-2000;osm-33-shkola-viktoriya-2000-1;22;1637
usacheva-22;shkola-1231-im-v-d-polenova;shkola-1231-im-v-d-polenova-6;23;1715
usadba-demidova;shkola-354-im-d-m-karbysheva;shkola-354-im-d-m-karbysheva-1;3;238
usadba-demidova;osm-549-tsentr-obrazovaniya-1480;osm-549-tsentr-obrazovaniya-1480-2;9;658
usadba-demidova;osm-632-tsentr-obrazovaniya-345;osm-632-tsentr-obrazovaniya-345-1;11;789
usadba-demidova;inzhenernaya-shkola-1581;inzhenernaya-shkola-1581-1;11;823
usadba-demidova;osm-643-shkola-1203;osm-643-shkola-1203-1;21;1580
usadba-demidova;osm-601-shkola-1621-drevo-zhizni;osm-601-shkola-1621-drevo-zhizni-1;22;1635
usadba-demidova;shkola-pokrovskiy-kvartal;shkola-pokrovskiy-kvartal-2;22;1652
usadba-demidova;osm-609-shkola-1247;osm-609-shkola-1247-1;22;1659
usadba-demidova;litsey-niu-vshe;litsey-niu-vshe-3;22;1671
usadba-demidova;osm-554-chastnaya-shkola-bnot-menahem;osm-554-chastnaya-shkola-bnot-menahem-1;24;1779
usadba-demidova;shkola-1284;shkola-1284-2;24;1826
usadba-demidova;pushkinskaya-shkola-1500;pushkinskaya-shkola-1500-3;25;1855
usadba-demidova;osm-210-shkola-1429-imeni-geroya-sovet;osm-210-shkola-1429-imeni-geroya-sovet-1;27;1999
usadba-demidova;osm-114-shkola-vuz-sovremennoe-obrazov;osm-114-shkola-vuz-sovremennoe-obrazov-1;29;2167
usadba-demidova;shkola-315;shkola-315-1;30;2248
uzory;chastnaya-shkola-zolotoe-sechenie;chastnaya-shkola-zolotoe-sechenie-1;4;307
uzory;shkola-1231-im-v-d-polenova;shkola-1231-im-v-d-polenova-6;4;313
uzory;osm-528-spetsshkola-30;osm-528-spetsshkola-30-1;5;407
uzory;meditsinskiy-sechenovskiy-preduniversariy;meditsinskiy-sechenovskiy-preduniversariy-1;13;939
uzory;osm-157-shkola-1465-imeni-admirala-n;osm-157-shkola-1465-imeni-admirala-n-2;17;1249
uzory;osm-30-filippovskaya-shkola;osm-30-filippovskaya-shkola-1;18;1345
uzory;pyatdesyat-sedmaya-shkola;pyatdesyat-sedmaya-shkola-1;18;1362
uzory;osm-616-shkola-pri-posolstve-indii;osm-616-shkola-pri-posolstve-indii-1;18;1374
uzory;shkola-1535;shkola-1535-2;20;1477
uzory;shkola-1253;shkola-1253-1;20;1524
uzory;preduniversitariy-mglu;preduniversitariy-mglu-1;21;1554
uzory;shkola-1234;shkola-1234-2;22;1674
uzory;shkola-1529-imeni-a-s-griboedova;shkola-1529-imeni-a-s-griboedova-1;23;1731
uzory;shkola-67;shkola-67-5;25;1909
uzory;osm-326-shkola-1232;osm-326-shkola-1232-2;26;1941
uzory;shkola-tehnologii-obucheniya;shkola-tehnologii-obucheniya-1;27;1999
uzory;osm-34-shkola-1331-molodaya-iveriya;osm-34-shkola-1331-molodaya-iveriya-1;27;2059
uzory;osm-498-shkola-54;osm-498-shkola-54-1;29;2202
uzory;litsey-ranhigs;litsey-ranhigs-2;30;2224
v12;shkola-1498-moskovskaya-mezhdunarodnaya-shkola;shkola-1498-moskovskaya-mezhdunarodnaya-shkola-2;11;860
v12;shkola-1434-ramenki;shkola-1434-ramenki-1;12;935
v12;osm-468-shkola-1119;osm-468-shkola-1119-1;16;1226
v12;shkola-1306-shkola-molodyh-politikov;shkola-1306-shkola-molodyh-politikov-1;19;1419
v12;osm-539-shkola-37;osm-539-shkola-37-2;24;1804
v12;shuvalovskaya-shkola-1448;shuvalovskaya-shkola-1448-2;26;1958
v12;tsois-moskva-98;tsois-moskva-98-3;26;1985
varshavskie-vorota;osm-98-litsey-504;osm-98-litsey-504-1;10;751
varshavskie-vorota;shkola-629;shkola-629-1;11;818
varshavskie-vorota;shkola-924;shkola-924-3;15;1131
varshavskie-vorota;shkola-1245;shkola-1245-2;26;1929
varshavskie-vorota;osm-129-shkola-1069;osm-129-shkola-1069-1;29;2144
varshavskie-vorota;osm-248-tsentr-obrazovaniya-1613;osm-248-tsentr-obrazovaniya-1613-1;29;2148
veer;shkola-97;shkola-97-1;16;1168
veer;lomonosovskaya-shkola;lomonosovskaya-shkola-2;17;1253
veer;klassicheskiy-pansion-mgu;klassicheskiy-pansion-mgu-1;17;1286
veer;shkola-814;shkola-814-4;24;1804
veer;shkola-1589;shkola-1589-1;26;1945
veer;shkola-intellektual;shkola-intellektual-1;27;2061
veer;shkola-1195-im-p-i-merenkova;shkola-1195-im-p-i-merenkova-1;30;2215
veil;osm-601-shkola-1621-drevo-zhizni;osm-601-shkola-1621-drevo-zhizni-1;3;195
veil;litsey-niu-vshe;litsey-niu-vshe-2;5;360
veil;shkola-pokrovskiy-kvartal;shkola-pokrovskiy-kvartal-6;5;369
veil;osm-554-chastnaya-shkola-bnot-menahem;osm-554-chastnaya-shkola-bnot-menahem-1;6;430
veil;shkola-1284;shkola-1284-1;13;974
veil;inzhenernaya-shkola-1581;inzhenernaya-shkola-1581-1;14;1013
veil;shkola-algoritm;shkola-algoritm-1;15;1155
veil;pushkinskaya-shkola-1500;pushkinskaya-shkola-1500-4;15;1155
veil;osm-114-shkola-vuz-sovremennoe-obrazov;osm-114-shkola-vuz-sovremennoe-obrazov-1;16;1167
veil;osm-636-frantsuzskiy-litsey-im-a-dyuma;osm-636-frantsuzskiy-litsey-im-a-dyuma-1;18;1371
veil;osm-549-tsentr-obrazovaniya-1480;osm-549-tsentr-obrazovaniya-1480-1;20;1520
veil;shkola-tsentra-pedagogicheskogo-masterstva-tspm;shkola-tsentra-pedagogicheskogo-masterstva-tspm-2;21;1582
veil;shkola-354-im-d-m-karbysheva;shkola-354-im-d-m-karbysheva-1;23;1718
veil;osm-368-svyato-vladimirskaya-shkola;osm-368-svyato-vladimirskaya-shkola-1;24;1805
veil;shkola-sotrudnichestva;shkola-sotrudnichestva-2;27;2033
veil;shkola-2054;shkola-2054-1;28;2067
veil;osm-650-pravoslavnaya-svyato-petrovska;osm-650-pravoslavnaya-svyato-petrovska-1;29;2186
veil;shkola-2107;shkola-2107-4;29;2195
veresk;kurchatovskaya-shkola;kurchatovskaya-shkola-3;13;998
veresk;shkola-1560-lider;shkola-1560-lider-4;16;1163
veresk;shkola-1251-im-sharlya-de-gollya;shkola-1251-im-sharlya-de-gollya-3;21;1549
veresk;shkola-141-im-riharda-zorge;shkola-141-im-riharda-zorge-1;25;1856
veresk;osm-401-tsentr-obrazovaniya-1865;osm-401-tsentr-obrazovaniya-1865-1;27;1990
veresk;shkola-138;shkola-138-1;28;2085
veresk;osm-52-shkola-90;osm-52-shkola-90-1;28;2121
veresk;shkola-1212-schukino;shkola-1212-schukino-1;30;2238
vereyskaya-41;klassicheskiy-pansion-mgu;klassicheskiy-pansion-mgu-1;12;900
vereyskaya-41;shkola-1195-im-p-i-merenkova;shkola-1195-im-p-i-merenkova-1;19;1439
vereyskaya-41;lomonosovskaya-shkola;lomonosovskaya-shkola-3;20;1489
vereyskaya-41;osm-26-shkola-587;osm-26-shkola-587-1;25;1839
vereyskaya-41;shkola-97;shkola-97-1;25;1890
vereyskaya-41;osm-27-shkola-802;osm-27-shkola-802-1;28;2106
vereyskaya-41;osm-25-shkola-65;osm-25-shkola-65-1;29;2181
vereyskaya-41;osm-55-shkola-888;osm-55-shkola-888-1;30;2226
vereyskaya-41;shkola-1400;shkola-1400-1;30;2240
veri;osm-108-shkola-296;osm-108-shkola-296-1;8;566
veri;shkola-1494;shkola-1494-1;14;1032
veri;osm-630-shkola-968;osm-630-shkola-968-1;21;1555
veri;osm-513-finansovo-ekonomicheskaya-shko;osm-513-finansovo-ekonomicheskaya-shko-1;25;1899
veri;osm-452-shkola-1213;osm-452-shkola-1213-3;26;1923
veri;shkola-1236-im-s-v-milashenkova;shkola-1236-im-s-v-milashenkova-2;27;1991
veri-na-miklukho-maklaya;shkola-170-im-a-p-chehova;shkola-170-im-a-p-chehova-1;9;665
veri-na-miklukho-maklaya;osm-593-shkola-46;osm-593-shkola-46-1;13;1005
veri-na-miklukho-maklaya;shkola-1995;shkola-1995-1;16;1217
veri-na-miklukho-maklaya;shkola-113;shkola-113-2;18;1315
veri-na-miklukho-maklaya;osm-59-shkola-115;osm-59-shkola-115-1;19;1396
veri-na-miklukho-maklaya;shkola-1514;shkola-1514-3;27;2029
veri-na-miklukho-maklaya;osm-118-shkola-49;osm-118-shkola-49-4;28;2077
veri-na-miklukho-maklaya;shkola-1543;shkola-1543-1;28;2126
veri-na-miklukho-maklaya;shkola-na-prospekte-vernadskogo;shkola-na-prospekte-vernadskogo-2;30;2224
vernissage;shkola-627-im-d-d-lelyushenko;shkola-627-im-d-d-lelyushenko-3;2;114
vernissage;ekonomicheskiy-litsey-reu-im-g-v-plehanova;ekonomicheskiy-litsey-reu-im-g-v-plehanova-1;9;688
vernissage;shkola-1553-im-v-i-vernadskogo;shkola-1553-im-v-i-vernadskogo-1;14;1040
vernissage;osm-544-shkola-553;osm-544-shkola-553-1;15;1112
vernissage;shkola-1259;shkola-1259-1;17;1246
vernissage;osm-571-shkola-1262;osm-571-shkola-1262-1;20;1487
vernissage;shkola-1257;shkola-1257-1;21;1554
vernissage;shkola-630-im-g-p-kravchenko;shkola-630-im-g-p-kravchenko-4;22;1686
vernissage;litsey-ranhigs;litsey-ranhigs-1;23;1715
vernissage;osm-648-frantsuzskiy-litsey-im-aleksan;osm-648-frantsuzskiy-litsey-im-aleksan-1;26;1958
vernissage;shkola-stolitsa-kit;shkola-stolitsa-kit-1;26;1978
vernissage;osm-331-elizavetinskaya-gimnaziya;osm-331-elizavetinskaya-gimnaziya-1;27;1997
vernissage;shkola-1799;shkola-1799-2;29;2164
vesper-kutuzovskiy;shkola-67;shkola-67-3;9;675
vesper-kutuzovskiy;osm-326-shkola-1232;osm-326-shkola-1232-1;15;1162
vesper-kutuzovskiy;shkola-56-imeni-akademika-v-a-legasova;shkola-56-imeni-akademika-v-a-legasova-1;21;1540
vesper-kutuzovskiy;osm-157-shkola-1465-imeni-admirala-n;osm-157-shkola-1465-imeni-admirala-n-3;21;1590
vesper-kutuzovskiy;shkola-tehnologii-obucheniya;shkola-tehnologii-obucheniya-1;26;1958
vesper-kutuzovsky;shkola-67;shkola-67-5;5;390
vesper-kutuzovsky;shkola-56-imeni-akademika-v-a-legasova;shkola-56-imeni-akademika-v-a-legasova-2;6;454
vesper-kutuzovsky;osm-157-shkola-1465-imeni-admirala-n;osm-157-shkola-1465-imeni-admirala-n-1;8;603
vesper-kutuzovsky;osm-326-shkola-1232;osm-326-shkola-1232-2;9;643
vesper-kutuzovsky;osm-616-shkola-pri-posolstve-indii;osm-616-shkola-pri-posolstve-indii-1;11;808
vesper-kutuzovsky;shkola-tehnologii-obucheniya;shkola-tehnologii-obucheniya-1;14;1071
vesper-kutuzovsky;shkola-1234;shkola-1234-2;27;2008
vesper-kutuzovsky;shkola-1241-na-krasnoy-presne;shkola-1241-na-krasnoy-presne-1;29;2138
vesper-kutuzovsky;osm-36-shkola-viktoriya;osm-36-shkola-viktoriya-1;29;2149
vesper-kutuzovsky;shkola-1231-im-v-d-polenova;shkola-1231-im-v-d-polenova-6;29;2165
vesper-kutuzovsky;chastnaya-shkola-zolotoe-sechenie;chastnaya-shkola-zolotoe-sechenie-1;29;2190
vesper-pogodinskaya;shkola-1535;shkola-1535-2;3;218
vesper-pogodinskaya;meditsinskiy-sechenovskiy-preduniversariy;meditsinskiy-sechenovskiy-preduniversariy-1;6;474
vesper-pogodinskaya;osm-30-filippovskaya-shkola;osm-30-filippovskaya-shkola-1;11;789
vesper-pogodinskaya;osm-528-spetsshkola-30;osm-528-spetsshkola-30-1;12;935
vesper-pogodinskaya;osm-498-shkola-54;osm-498-shkola-54-1;14;1030
vesper-pogodinskaya;osm-195-shkola-45;osm-195-shkola-45-1;14;1072
vesper-pogodinskaya;chastnaya-shkola-zolotoe-sechenie;chastnaya-shkola-zolotoe-sechenie-1;19;1392
vesper-pogodinskaya;pyatdesyat-sedmaya-shkola;pyatdesyat-sedmaya-shkola-1;20;1468
vesper-pogodinskaya;shkola-1231-im-v-d-polenova;shkola-1231-im-v-d-polenova-6;20;1477
vesper-pogodinskaya;shkola-171;shkola-171-1;22;1648
vesper-pogodinskaya;osm-33-shkola-viktoriya-2000;osm-33-shkola-viktoriya-2000-1;27;2047
vesper-pogodinskaya;shkola-1253;shkola-1253-1;29;2157
veyv;osm-316-shkola-2017;osm-316-shkola-2017-1;12;903
veyv;osm-233-tsentr-obrazovaniya-1828-sabur;osm-233-tsentr-obrazovaniya-1828-sabur-1;12;923
veyv;shkola-naslednik;shkola-naslednik-1;16;1188
veyv;osm-346-shkola-426;osm-346-shkola-426-1;29;2201
viktori-park-rezidensez;shkola-67;shkola-67-2;4;273
viktori-park-rezidensez;obrazovatelnyy-tsentr-proton;obrazovatelnyy-tsentr-proton-2;17;1246
viktori-park-rezidensez;shkola-integral;shkola-integral-1;17;1254
viktori-park-rezidensez;osm-570-shkola-590;osm-570-shkola-590-1;22;1664
viktori-park-rezidensez;osm-326-shkola-1232;osm-326-shkola-1232-1;22;1670
viktori-park-rezidensez;osm-254-tsentr-obrazovaniya-1816;osm-254-tsentr-obrazovaniya-1816-1;24;1818
viktori-park-rezidensez;osm-329-shkola-74;osm-329-shkola-74-1;26;1922
viktori-park-rezidensez;osm-389-shkola-12;osm-389-shkola-12-1;26;1952
viktori-park-rezidensez;osm-183-tsentr-obrazovaniya-1497;osm-183-tsentr-obrazovaniya-1497-1;28;2083
viktori-park-rezidensez;osm-157-shkola-1465-imeni-admirala-n;osm-157-shkola-1465-imeni-admirala-n-3;28;2086
viktori-park-rezidensez;shkola-56-imeni-akademika-v-a-legasova;shkola-56-imeni-akademika-v-a-legasova-1;28;2119
viktori-park-rezidensez;osm-11-srednyaya-shkola-72;osm-11-srednyaya-shkola-72-1;29;2166
voice;osm-153-shkola-841;osm-153-shkola-841-1;20;1470
voice;osm-152-shkola-489;osm-152-shkola-489-1;21;1557
voice;osm-410-shkola-internat-105;osm-410-shkola-internat-105-1;23;1730
voice;shkola-1367;shkola-1367-1;23;1736
voice;osm-237-shkola-488;osm-237-shkola-488-1;25;1859
voice;shkola-1222-im-i-h-bagramyana;shkola-1222-im-i-h-bagramyana-2;29;2162
voxhall;shkola-1553-im-v-i-vernadskogo;shkola-1553-im-v-i-vernadskogo-1;14;1048
voxhall;shkola-627-im-d-d-lelyushenko;shkola-627-im-d-d-lelyushenko-4;15;1151
voxhall;shkola-1259;shkola-1259-1;18;1352
voxhall;osm-543-internat-tretiy-moskovskiy-kad;osm-543-internat-tretiy-moskovskiy-kad-1;19;1432
voxhall;ekonomicheskiy-litsey-reu-im-g-v-plehanova;ekonomicheskiy-litsey-reu-im-g-v-plehanova-1;21;1583
voxhall;shkola-1270-vektor;shkola-1270-vektor-1;23;1748
voxhall;osm-497-shkola-498;osm-497-shkola-498-1;25;1866
voxhall;shkola-im-v-v-mayakovskogo;shkola-im-v-v-mayakovskogo-1;25;1896
voxhall;osm-571-shkola-1262;osm-571-shkola-1262-1;27;1993
voxhall;osm-544-shkola-553;osm-544-shkola-553-1;28;2128
voxhall;osm-672-shkola-518;osm-672-shkola-518-1;29;2146
voxhall;osm-637-shkola-1271;osm-637-shkola-1271-1;29;2203
voxhall;osm-48-shkola-467;osm-48-shkola-467-1;30;2246
vozdvizhenka-7-6;pyatdesyat-sedmaya-shkola;pyatdesyat-sedmaya-shkola-3;8;574
vozdvizhenka-7-6;shkola-91;shkola-91-1;10;751
vozdvizhenka-7-6;shkola-1520-im-kaptsovyh;shkola-1520-im-kaptsovyh-1;10;787
vozdvizhenka-7-6;shkola-1231-im-v-d-polenova;shkola-1231-im-v-d-polenova-5;12;925
vozdvizhenka-7-6;osm-583-shkola-123;osm-583-shkola-123-1;13;973
vozdvizhenka-7-6;shkola-2123-im-migelya-ernandesa;shkola-2123-im-migelya-ernandesa-1;15;1105
vozdvizhenka-7-6;shkola-1529-imeni-a-s-griboedova;shkola-1529-imeni-a-s-griboedova-3;15;1146
vozdvizhenka-7-6;osm-34-shkola-1331-molodaya-iveriya;osm-34-shkola-1331-molodaya-iveriya-1;15;1151
vozdvizhenka-7-6;shkola-1234;shkola-1234-1;15;1158
vozdvizhenka-7-6;osm-569-shkola-110;osm-569-shkola-110-1;16;1232
vozdvizhenka-7-6;shkola-179;shkola-179-1;19;1409
vozdvizhenka-7-6;osm-360-tsentr-obrazovaniya-1441-bronn;osm-360-tsentr-obrazovaniya-1441-bronn-1;22;1657
vozdvizhenka-7-6;osm-563-shkola-1239;osm-563-shkola-1239-1;25;1893
vozdvizhenka-7-6;shkola-1799;shkola-1799-3;26;1938
vozdvizhenka-7-6;preduniversitariy-mglu;preduniversitariy-mglu-1;27;2008
vozdvizhenka-7-6;litsey-ranhigs;litsey-ranhigs-2;27;2050
vozdvizhenka-7-6;shkola-2054;shkola-2054-2;28;2115
vremya;osm-221-gimnaziya-1799-shkolnoe-otdele;osm-221-gimnaziya-1799-shkolnoe-otdele-1;4;301
vremya;shkola-1797-bogorodskaya;shkola-1797-bogorodskaya-2;7;501
vremya;shkola-1080;shkola-1080-2;8;624
vremya;osm-314-tsentr-obrazovaniya-1452-bogor;osm-314-tsentr-obrazovaniya-1452-bogor-1;9;670
vremya;osm-437-shkola-363;osm-437-shkola-363-1;9;680
vremya;heritage-school;heritage-school-1;10;714
vremya;osm-575-shkola-1502-energiya;osm-575-shkola-1502-energiya-2;14;1028
vremya;osm-38-shkola-370-im;osm-38-shkola-370-im-1;19;1462
vremya;shkola-1360;shkola-1360-2;20;1496
vremya;osm-380-shkola-318;osm-380-shkola-318-1;20;1531
vremya;osm-395-shkola-442;osm-395-shkola-442-1;21;1566
vremya;osm-381-shkola-362;osm-381-shkola-362-1;22;1680
vremya;shkola-1505-preobrazhenskaya;shkola-1505-preobrazhenskaya-1;23;1722
vremya;osm-529-shkola-internat-30-im-k-a-mika;osm-529-shkola-internat-30-im-k-a-mika-1;23;1744
vremya;osm-420-shkola-1032;osm-420-shkola-1032-1;23;1756
vremya;osm-631-shkola-1690;osm-631-shkola-1690-1;25;1867
vremya;osm-305-shkola-390;osm-305-shkola-390-1;25;1888
vremya;osm-394-shkola-365;osm-394-shkola-365-1;26;1987
vremya;osm-424-shkola-378;osm-424-shkola-378-1;28;2124
vremya;shkola-1404-gamma;shkola-1404-gamma-1;29;2158
vremya;osm-396-shkola-374;osm-396-shkola-374-1;29;2198
vysotka-na-zhukova;shkola-1560-lider;shkola-1560-lider-3;7;515
vysotka-na-zhukova;shkola-1515;shkola-1515-2;13;1001
vysotka-na-zhukova;shkola-1522-im-v-i-churkina;shkola-1522-im-v-i-churkina-1;16;1237
vysotka-na-zhukova;shkola-138;shkola-138-1;19;1403
vysotka-na-zhukova;osm-511-horoshevskaya-progimnaziya;osm-511-horoshevskaya-progimnaziya-1;23;1701
vysotka-na-zhukova;osm-453-gbou-sosh-shkola-1010-korpus-3;osm-453-gbou-sosh-shkola-1010-korpus-3-1;24;1792
vysotka-na-zhukova;kurchatovskaya-shkola;kurchatovskaya-shkola-2;24;1816
vysotka-na-zhukova;shkola-141-im-riharda-zorge;shkola-141-im-riharda-zorge-1;27;2025
vysotka-na-zhukova;horoshevskaya-shkola-horoshkola;horoshevskaya-shkola-horoshkola-1;27;2051
wellton-gold;horoshevskaya-shkola-horoshkola;horoshevskaya-shkola-horoshkola-1;5;363
wellton-gold;osm-453-gbou-sosh-shkola-1010-korpus-3;osm-453-gbou-sosh-shkola-1010-korpus-3-1;11;809
