school_id;school;in_nota_base;type;tier;building;lat;lon;source;osm_id
osm-63-shkola-3;Школа №3;нет;Другая;;Школа №3;55.764677;37.857130;OpenStreetMap, корпус;w234158827
osm-64-shkola-3;Школа № 3;нет;Другая;;Школа № 3;55.903918;37.452746;OpenStreetMap, корпус;w489656883
osm-65-shkola-im-n-m-karamzina-korpus;Школа им. Н.М. Карамзина. Корпус школьного образования №3 «Московский»;нет;Другая;;Школа им. Н.М. Карамзина. Корпус школьного образования №3 «Московский»;55.594336;37.540824;OpenStreetMap, корпус;r9143533
osm-66-shkola-3;Школа №3;нет;Другая;;Школа №3;55.916425;37.784364;OpenStreetMap, корпус;r13810534
osm-67-shkola-3;Школа №3;нет;Другая;;Школа № 3;55.665449;37.285166;OpenStreetMap, корпус;n1205056572
osm-67-shkola-3;Школа №3;нет;Другая;;Школа № 3;55.661643;37.298605;OpenStreetMap, корпус;n3687467301
osm-67-shkola-3;Школа №3;нет;Другая;;Школа №3;55.655898;37.268713;OpenStreetMap, корпус;w1070214033
osm-68-gimnaziya-3;Гимназия №3;нет;Другая;;Гимназия №3;55.832997;37.308334;OpenStreetMap, корпус;w179163530
osm-69-shkola-3;Школа №3;нет;Другая;;Школа №3;55.869962;37.135500;OpenStreetMap, корпус;w203248797
osm-69-shkola-3;Школа №3;нет;Другая;;Школа № 3;55.850319;37.175184;OpenStreetMap, корпус;r9127605
osm-70-shkola-internat-61;Школа-интернат №61;нет;Другая;;Школа-интернат №61;55.669685;37.576727;OpenStreetMap, корпус;w29277435
osm-71-tsentr-vneshkolnoy-raboty-zyuz;"Центр внешкольной работы ""Зюзино"" (УПК №2)";нет;Другая;;"Центр внешкольной работы ""Зюзино"" (УПК №2)";55.647954;37.590543;OpenStreetMap, корпус;w29325314
osm-72-shkola-2;Школа №2;нет;Другая;;Школа №2;55.768383;37.848403;OpenStreetMap, корпус;w40858823
osm-73-litsey-2;Лицей №2;нет;Другая;;Лицей №2;55.631863;37.844678;OpenStreetMap, корпус;w57998708
osm-73-litsey-2;Лицей №2;нет;Другая;;Школа №2;55.662198;37.865554;OpenStreetMap, корпус;w961004346
osm-74-shkola-2;Школа №2;нет;Другая;;Школа №2;55.883896;37.420234;OpenStreetMap, корпус;r2517399
osm-75-shkola-im-n-m-karamzina-korpus;Школа им. Н.М. Карамзина. Корпус школьного образования №2 «Преображенский»;нет;Другая;;Школа им. Н.М. Карамзина. Корпус школьного образования №2 «Преображенский»;55.592763;37.538262;OpenStreetMap, корпус;r9143532
osm-76-shkola-2-im;Школа № 2 им;нет;Другая;;Школа № 2 им. В.Н. Михайлова;55.908433;37.860444;OpenStreetMap, корпус;w848040455
osm-77-shkola-2;Школа №2;нет;Другая;;Школа №2;55.958258;37.501817;OpenStreetMap, корпус;w52073542
osm-78-gimnaziya-2;Гимназия №2;нет;Другая;;Гимназия №2;55.836540;37.304712;OpenStreetMap, корпус;r10773787
osm-79-mou-shkola-2;МОУ Школа №2;нет;Другая;;Нахабинская начальная школа №2;55.839560;37.177970;OpenStreetMap, корпус;w226507271
osm-79-mou-shkola-2;МОУ Школа №2;нет;Другая;;МОУ Школа №2;55.840826;37.182977;OpenStreetMap, корпус;w226508146
osm-80-litsey-2;Лицей № 2;нет;Другая;;Начальная школа №2;55.668252;37.285984;OpenStreetMap, корпус;w577847554
osm-80-litsey-2;Лицей № 2;нет;Другая;;Лицей № 2;55.684951;37.289220;OpenStreetMap, корпус;w1355085356
osm-81-shkola-398;Школа №398;нет;Другая;;Школа №398;55.717573;37.804902;OpenStreetMap, корпус;w29386096
osm-82-shkola-623;Школа №623;нет;Другая;;Школа №623;55.705523;37.786799;OpenStreetMap, корпус;w29400566
osm-83-shkola-797;Школа №797;нет;Другая;;Школа №797;55.754795;37.822628;OpenStreetMap, корпус;w29431666
osm-84-shkola-795;Школа №795;нет;Другая;;Школа №795;55.746344;37.820403;OpenStreetMap, корпус;w29431684
osm-85-shkola-1637;Школа №1637;нет;Другая;;Центр образования №1637;55.756051;37.786419;OpenStreetMap, корпус;w29446098
osm-85-shkola-1637;Школа №1637;нет;Другая;;Школа №1637;55.759462;37.783722;OpenStreetMap, корпус;w1305195718
osm-86-shkola-681;Школа №681;нет;Другая;;Школа №681;55.758928;37.775717;OpenStreetMap, корпус;w29446299
osm-87-moskovskaya-mezhdunarodnaya-sh;"Московская международная школа. Подразделение ""Планета Уран""";нет;Другая;;"Московская международная школа. Подразделение ""Планета Уран""";55.763393;37.781581;OpenStreetMap, корпус;w29446344
osm-88-shkola-1141;Школа № 1141;нет;Другая;;Школа № 1141;55.643538;37.718434;OpenStreetMap, корпус;r62986
osm-89-shkola-499;Школа №499;нет;Другая;;Школа №499;55.643561;37.720940;OpenStreetMap, корпус;r62987
osm-90-internat-53;Интернат №53;нет;Другая;;Интернат №53;55.776788;37.728711;OpenStreetMap, корпус;w29601128
osm-91-shkola-22;Школа №22;нет;Другая;;Школа №22;55.698690;37.555428;OpenStreetMap, корпус;w30414740
osm-92-shkolnoe-otdelenie-22-litseya-;Школьное отделение № 22 Лицея № 1501;нет;Другая;;Школьное отделение № 22 Лицея № 1501;55.770012;37.607120;OpenStreetMap, корпус;r6741550
osm-93-shkola-1265;Школа №1265;нет;Другая;;Школа №1265;55.699140;37.558371;OpenStreetMap, корпус;w30414751
osm-94-tsentr-obrazovaniya-775;Центр образования №775;нет;Другая;;Центр образования №775;55.675311;37.753510;OpenStreetMap, корпус;w30853347
osm-95-nou-shkola-erudit-2;"НОУ Школа ""Эрудит-2""";нет;Другая;;"НОУ Школа ""Эрудит-2""";55.675757;37.749904;OpenStreetMap, корпус;w30853467
osm-96-shkola-1640;Школа №1640;нет;Другая;;Школа №1640;55.632447;37.651652;OpenStreetMap, корпус;w31025623
osm-97-litsey-504;Лицей №504;нет;Другая;;Лицей №504;55.667919;37.626726;OpenStreetMap, корпус;w31653611
osm-97-litsey-504;Лицей №504;нет;Другая;;ГБОУ школа № 504, зд. Варшавское;55.663920;37.621446;OpenStreetMap, корпус;w655682580
osm-98-litsey-504;Лицей № 504;нет;Другая;;Лицей № 504;55.581327;37.599466;OpenStreetMap, корпус;r13207429
osm-98-litsey-504;Лицей № 504;нет;Другая;;Центр образования №504;55.600011;37.591590;OpenStreetMap, корпус;r13524469
osm-99-shkola-402-imeni-alii-moldagul;Школа №402 имени Алии Молдагуловой;нет;Другая;;"Школа №402 имени Алии Молдагуловой (школьный корпус ""Мой профиль"")";55.724436;37.834513;OpenStreetMap, корпус;w32281957
osm-99-shkola-402-imeni-alii-moldagul;Школа №402 имени Алии Молдагуловой;нет;Другая;;"Школа №402 имени Алии Молдагуловой (школьный корпус ""Мой профиль"")";55.724827;37.835318;OpenStreetMap, корпус;w503447969
osm-100-gimnaziya-18-im;Гимназия № 18 им;нет;Другая;;Гимназия № 18 им. И.Я. Илюшина;55.909368;37.872106;OpenStreetMap, корпус;w32557702
osm-100-gimnaziya-18-im;Гимназия № 18 им;нет;Другая;;Гимназия № 18 им. И.Я. Илюшина;55.904014;37.863888;OpenStreetMap, корпус;r14456393
osm-101-shkola-18;Школа №18;нет;Другая;;Школа №18;55.881263;37.428542;OpenStreetMap, корпус;r11031761
osm-102-shkola-18;Школа №18;нет;Другая;;Школа №18;55.836029;37.278803;OpenStreetMap, корпус;r5598525
osm-103-shkola-730;Школа №730;нет;Другая;;Школа №730;55.659990;37.626447;OpenStreetMap, корпус;w32611554
osm-104-shkola-749;Школа № 749;нет;Другая;;Школа № 749;55.730772;37.410713;OpenStreetMap, корпус;w33855631
osm-105-shkola-1040;Школа 1040;нет;Другая;;Школа 1040;55.643906;37.737655;OpenStreetMap, корпус;w34321752
osm-106-shkola-1147;Школа 1147;нет;Другая;;Школа 1147;55.644222;37.736319;OpenStreetMap, корпус;w34321753
osm-107-shkola-657;Школа № 657;нет;Другая;;Школа № 657. Корпус школьного образования №1;55.605671;37.619826;OpenStreetMap, корпус;w34332709
osm-107-shkola-657;Школа № 657;нет;Другая;;Школа № 657. Корпус школьного образования №2;55.605129;37.617247;OpenStreetMap, корпус;w34332719
osm-108-shkola-296;Школа № 296;нет;Другая;;Школа № 296;55.831214;37.591464;OpenStreetMap, корпус;w34585487
osm-109-detskiy-ozdorovitelno-obrazova;"Детский оздоровительно-образовательный центр ""Южный""";нет;Другая;;"Детский оздоровительно-образовательный центр ""Южный""";55.682823;37.704980;OpenStreetMap, корпус;w34911748
osm-110-shkola-536;Школа № 536;нет;Другая;;Школа № 536;55.643926;37.595652;OpenStreetMap, корпус;w35172004
osm-110-shkola-536;Школа № 536;нет;Другая;;Средняя школа № 536, отделение № 2;55.649583;37.599870;OpenStreetMap, корпус;w111538985
osm-111-shkola-1280;Школа № 1280;нет;Другая;;Школа № 1280;55.675195;37.579163;OpenStreetMap, корпус;w35559301
